日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20210630,9405,朝日放送グループホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9408,新潟放送,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9409,テレビ朝日ホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210630,9412,スカパーＪＳＡＴホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,9413,テレビ東京ホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9414,日本ＢＳ放送,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9416,ビジョン,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9417,スマートバリュー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9418,ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9419,ワイヤレスゲート,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9421,エヌジェイホールディングス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9422,コネクシオ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9423,フォーバル・リアルストレート,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9424,日本通信,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,9425,日本テレホン,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9428,クロップス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9432,日本電信電話,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,1,TOPIX Core30
20210630,9433,ＫＤＤＩ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,1,TOPIX Core30
20210630,9434,ソフトバンク,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,2,TOPIX Large70
20210630,9435,光通信,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210630,9436,沖縄セルラー電話,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9438,エムティーアイ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9439,エム・エイチ・グループ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,9441,ベルパーク,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9444,トーシンホールディングス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9445,フォーバルテレコム,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9446,サカイホールディングス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9449,ＧＭＯインターネット,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210630,9450,ファイバーゲート,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9465,Ｋｉｐｓ,PRO Market,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9466,アイドママーケティングコミュニケーション,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9467,アルファポリス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9468,ＫＡＤＯＫＡＷＡ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,9470,学研ホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,9474,ゼンリン,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,9475,昭文社ホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9476,中央経済社ホールディングス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9478,ＳＥホールディングス・アンド・インキュベーションズ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9479,インプレスホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9501,東京電力ホールディングス,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20210630,9502,中部電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,2,TOPIX Large70
20210630,9503,関西電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,2,TOPIX Large70
20210630,9504,中国電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20210630,9505,北陸電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20210630,9506,東北電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20210630,9507,四国電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20210630,9508,九州電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20210630,9509,北海道電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20210630,9511,沖縄電力,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,6,TOPIX Small 1
20210630,9513,電源開発,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20210630,9514,エフオン,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,7,TOPIX Small 2
20210630,9517,イーレックス,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,6,TOPIX Small 1
20210630,9519,レノバ,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,6,TOPIX Small 1
20210630,9531,東京瓦斯,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,2,TOPIX Large70
20210630,9532,大阪瓦斯,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20210630,9533,東邦瓦斯,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
20210630,9534,北海道瓦斯,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,7,TOPIX Small 2
20210630,9535,広島ガス,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,7,TOPIX Small 2
20210630,9536,西部ガスホールディングス,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,7,TOPIX Small 2
20210630,9537,北陸瓦斯,市場第二部（内国株）,4050,電気・ガス業,11,電力・ガス ,-,-
20210630,9539,京葉瓦斯,市場第二部（内国株）,4050,電気・ガス業,11,電力・ガス ,-,-
20210630,9543,静岡ガス,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,7,TOPIX Small 2
20210630,9551,メタウォーター,市場第一部（内国株）,4050,電気・ガス業,11,電力・ガス ,6,TOPIX Small 1
20210630,9600,アイネット,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9601,松竹,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210630,9602,東宝,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210630,9603,エイチ・アイ・エス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,9605,東映,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,9610,ウィルソン・ラーニング　ワールドワイド,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,9612,ラックランド,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9613,エヌ・ティ・ティ・データ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210630,9616,共立メンテナンス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,9619,イチネンホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9621,建設技術研究所,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9622,スペース,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9624,長大,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9625,セレスポ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,9627,アインホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20210630,9628,燦ホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9629,ピー・シー・エー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9631,東急レクリエーション,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,9632,スバル興業,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9633,東京テアトル,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9635,武蔵野興業,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,9636,きんえい,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,9637,オーエス,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,9639,三協フロンテア,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,9640,セゾン情報システムズ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9641,サコス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,9644,タナベ経営,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9647,協和コンサルタンツ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,9651,日本プロセス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9656,グリーンランドリゾート,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,9658,ビジネスブレイン太田昭和,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9661,歌舞伎座,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,9663,ナガワ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9672,東京都競馬,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,9675,常磐興産,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,9678,カナモト,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,9679,ホウライ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,9682,ＤＴＳ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,9684,スクウェア・エニックス・ホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210630,9685,ＫＹＣＯＭホールディングス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9686,東洋テック,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
